idx	X	Y
1348	6281.272477521702	2381.599563375546
1349	6282.38634272587	2381.009835982829
1350	6282.390461620505	2381.00734208967
1351	6287.070775975536	2379.101723804397
1352	6287.078573924608	2379.109943951546
1353	6305.447637036216	2371.373776151038
1354	6305.438183139267	2371.35851509405
1355	6306.69842194672	2370.617003064597
1356	6306.720197617272	2370.609719706566
1357	6319.639922114152	2365.079293481931
1358	6319.633790866076	2365.07929951339
1359	6323.720078254561	2363.669441360637
1360	6323.99048056737	2363.454705043106
1361	6328.928049744595	2361.52758295041
1362	6328.926278025082	2361.527372556834
1363	6335.420123154049	2358.912252019259
1364	6335.373916336442	2358.952774072322
1365	6341.93628133234	2351.301568966179
1366	6341.741252504692	2351.323999123515
1367	6360.04910393002	2348.020714263758
1368	6360.060518018444	2348.0209954914
1369	6363.065294278465	2345.97692568398
1370	6363.032461100692	2345.98102243549
1371	6363.294715490033	2345.496949466445
1372	6363.247746824375	2345.51227282338
1373	6373.659223755779	2342.273868953614
1374	6373.781129087663	2342.237469479579
1375	6378.895245558894	2339.564262645664
1376	6378.903284333842	2339.564776215064
1377	6384.418951717601	2335.627263576378
1378	6384.419399188454	2335.626699029704
1379	6385.31135082512	2335.828117749451
1380	6385.301006817211	2335.818327394954
1381	6381.771033731145	2341.030625314504
1382	6381.771033730208	2341.030625314855
1383	6390.968562767349	2339.073041104079
1384	6391.029289340121	2339.081135068097
1385	6395.807750793286	2336.78782223336
1386	6395.793263668001	2336.790714913167
1387	6418.837893012059	2326.888962034635
1388	6418.909510977198	2326.868842967679
1389	6417.707792982302	2326.462648218966
1390	6417.500191604669	2326.479454390726
1391	6430.951662283697	2320.271760272089
1392	6430.975590337711	2320.268924296872
1393	6446.093843492393	2313.501224549962
1394	6446.049209047885	2313.508132533866
1395	6452.965693438028	2311.177351170311
1396	6452.957608206628	2311.181289746096
1397	6454.486079654923	2310.601672354896
1398	6454.493167707989	2310.600713491783
1399	6460.094019666637	2308.738815555968
1400	6460.092368810209	2308.741213837322
1401	6461.561430877829	2308.22513321089
1402	6461.566983498315	2308.222800871375
1403	6465.625945120814	2306.940744586129
1404	6465.644703677158	2306.935169020375
1405	6468.650907724491	2306.087449614513
1406	6468.763695767547	2306.089687554816
1407	6470.096037075639	2305.450034618471
1408	6470.096037074706	2305.450034618833
1409	6477.270797809467	2302.515737755176
1410	6477.260971923707	2302.519836870735
1411	6491.384134571065	2297.292015019811
1412	6491.444223555397	2297.284029006188
1413	6492.636190188957	2296.732559530432
1414	6492.63803096287	2296.731772131215
1415	6493.756079868691	2296.023001360534
1416	6493.755490719884	2296.019482223317
1417	6495.033048091146	2295.455149672568
1418	6495.016229615078	2295.457221384908
1419	6497.360937825991	2294.208240896955
1420	6497.359628665256	2294.207503364307
1421	6498.725341304765	2293.586564505163
1422	6498.729236158427	2293.58248591591
1423	6505.419602864707	2291.014889761875
1424	6505.445286236137	2291.013209825388
1425	6507.041435255175	2290.433823439986
1426	6507.512385044617	2290.372168925694
1427	6515.58458585175	2286.65052669351
1428	6515.581538865318	2286.651796975749
1429	6522.521521317391	2283.814321009293
1430	6522.516121118496	2283.81495017994
1431	6523.641390821008	2283.140803727692
1432	6523.642446923373	2283.137639184515
1433	6533.706767000441	2279.180395730052
1434	6533.711787693949	2279.176597234887
1435	6533.834762969865	2279.109771229376
1436	6533.834011306414	2279.109946597904
1437	6545.719080485228	2274.103418210887
1438	6545.773538838213	2274.097151770146
1439	6554.421315083301	2270.472165720307
1440	6554.38840555671	2270.482608869853
1441	6565.637181255827	2265.755457202806
1442	6565.631933682848	2265.756165188617
1443	6566.659043656638	2264.991573751752
1444	6566.651607302822	2264.99618962429
1445	6585.411539121665	2257.955804528905
1446	6585.411733552764	2257.949354242776
1447	6586.66085004503	2257.325010567331
1448	6586.661726558576	2257.322606640653
1449	6587.943130364777	2256.697964781943
1450	6587.941332347255	2256.699534131214
1451	6589.298659598991	2255.957129368696
1452	6589.294321646333	2255.959224220067
1453	6618.772515249983	2244.129351793342
1454	6618.792734490248	2244.118321621792
1455	6619.929804233251	2243.427002881768
1456	6619.936371556528	2243.423899057077
1457	6640.759819014437	2232.80578049683
1458	6640.76458488536	2232.804150848385
1459	6647.40638413107	2229.239068996484
1460	6647.411171202236	2229.242847809388
1461	6668.988332746788	2218.938356364849
1462	6668.988332747683	2218.938356364401
1463	6679.21016105575	2214.567727314284
1464	6679.221322837843	2214.569170208092
1465	6680.795792718748	2213.816060056436
1466	6680.795792717766	2213.816060056618
1467	6689.587333395161	2210.022547696327
1468	6689.606217164122	2210.006385962662
1469	6690.577928848948	2209.207422923984
1470	6690.573342768422	2209.208003692926
1471	6700.040353593374	2204.55348812023
1472	6699.286190729664	2204.503183422562
1473	6703.961242995366	2198.483968249287
1474	6703.960392281469	2198.48634985422
1475	6719.788038312473	2194.381639847813
1476	6719.788038313408	2194.381639848171
1477	6723.687755508891	2192.516825367966
1478	6723.521315146331	2192.525253566235
1479	6734.424591218781	2185.048886590313
1480	6734.444468376406	2185.027418502724
1481	6735.703122878304	2184.323355331102
1482	6735.814435434949	2184.302100194346
1483	6744.474282846609	2180.76717194764
1484	6744.432718185665	2180.762990343454
1485	6754.919981269747	2174.091141804367
1486	6754.965789348217	2174.084659480643
1487	6766.808669521365	2168.641310191153
1488	6766.803816422575	2168.641436755002
1489	6772.650272676548	2165.986823220802
1490	6772.650272677533	2165.986823220961
1491	6788.536658276532	2158.530543354809
1492	6788.241217808742	2158.509080697938
1493	6806.338999530834	2151.526698270938
1494	6806.738055332085	2151.54198797992
1495	6808.164391805084	2150.861856087066
1496	6808.077095470072	2150.877230076039
1497	6823.616878770082	2144.613604675717
1498	6823.693067288029	2144.605308650157
1499	6827.403125138578	2142.800102877321
1500	6827.412409730064	2142.799221246963
1501	6833.011629574182	2140.098021480891
1502	6832.820113096205	2140.0934030974
1503	6874.445138230735	2121.779962827247
1504	6874.445804632577	2121.775711240416
1505	6875.984174297587	2120.904203707993
1506	6875.963727428446	2120.911824041558
1507	6878.018729505832	2120.063146120049
1508	6878.022520502299	2120.061374720561
1509	6914.613501962448	2102.948561043668
1510	6914.62623618646	2102.951586178554
1511	6916.276447096266	2101.994381999728
1512	6916.346623463282	2102.037961883447
1513	6918.240704155028	2101.114830424382
1514	6918.176283033231	2101.119895539253
1515	6938.044825202914	2090.68314547807
1516	6938.031700956945	2090.690874485073
1517	6940.31015272362	2089.776853217645
1518	6940.310187121001	2089.749536792919
1519	6964.10484125462	2076.505570174505
1520	6964.174550771416	2076.514476319261
1521	6986.706359015588	2062.26889841831
1522	6986.463153515745	2062.318110474606
1523	7004.113253999159	2054.145542597601
1524	7004.446400639094	2054.029771258422
1525	7007.462197983669	2051.109373204417
1526	7007.366583886166	2051.141193507988
1527	7042.464690194932	2035.318092307685
1528	7042.617050241445	2035.325088498353
1529	7044.070188435881	2034.040150634825
1530	7043.784984925739	2034.028509757286
1531	7061.747996143587	2020.856652745965
1532	7061.845032907612	2020.897517515213
1533	7071.493137556933	2015.433283021137
1534	7071.262266766015	2015.41499461566
1535	7101.46910578804	2007.468447966076
1536	7101.828466306883	2007.466769622659
1537	7104.126588007614	2006.597117710436
1538	7103.664324022119	2006.459665950522
1539	7134.792579564582	1997.273357186269
1540	7136.826386149401	1997.349952295858
1541	7136.999648958737	1996.659993149922
1542	7137.188712331693	1996.647612739162
1543	7232.684511659273	1981.945437208269
1544	7232.810482272903	1981.947312451686
1545	7661.001271627184	1985.892812094969
1546	7665.557849563173	1985.743556174519
1547	7671.064823904185	1988.510262022736
1548	7671.075043307	1988.515844376602
1549	7696.561771119709	1998.514902884059
1550	7696.634261350106	1998.527364122832
1551	7721.307329984525	2006.294701438258
1552	7721.340052047918	2006.310878178506
1553	7724.38173037606	2007.30934807245
1554	7724.404718319503	2007.327855471924
1555	7729.973263909215	2009.729139774626
1556	7729.797644851286	2009.762265711025
1557	7733.138280311002	2010.788905081718
1558	7733.155729548717	2010.737310512981
1559	7739.309753031678	2012.356805043014
1560	7739.312541620023	2012.357065478351
1561	7741.951822832591	2013.508785164429
1562	7742.068090840917	2013.518220080445
1563	7759.588419534343	2020.627602370919
1564	7759.579403622575	2020.629747228158
1565	7761.865407296261	2021.676168000903
1566	7761.89568916336	2021.688010661413
1567	7765.928239398248	2025.53375447887
1568	7765.843124816217	2025.53864650081
1569	7768.345560104891	2025.751495820299
1570	7768.528021487605	2025.745015746787
1571	7782.999587333502	2031.544372712121
1572	7782.994296847463	2031.544377169156
1573	7784.990710934252	2032.30041560751
1574	7784.989190890069	2032.285840168853
1575	7811.010166314442	2043.811472172052
1576	7811.027442946329	2043.845046961595
1577	7827.134390659848	2053.823649250879
1578	7827.125250936114	2053.832188713355
1579	7829.687218902724	2053.869664004404
1580	7830.151495211555	2053.760799283974
1581	7854.214935652471	2064.277415890795
1582	7854.192767051162	2064.268065790713
1583	7854.286107262872	2064.335479055867
1584	7854.400281443034	2064.407941638339
1585	7863.683553380049	2069.952048661039
1586	7863.765190146701	2069.957330068801
1587	7877.087489343216	2077.041627342834
1588	7877.125797990318	2077.066806180797
1589	7896.235095765221	2085.015787470939
1590	7896.225999365964	2085.013654474212
1591	7908.334868114939	2093.294002430302
1592	7908.285807815219	2093.306814134072
1593	7910.886925781818	2093.820953900051
1594	7910.899382430615	2093.821478032488
1595	7919.979404210187	2098.180188244878
1596	7919.979404209248	2098.180188245226
1597	7921.568471582287	2098.868130510709
1598	7921.57166368661	2098.869440780873
1599	7972.803308883343	2118.512219519785
1600	7972.734396394949	2118.526106399192
1601	7974.486146791524	2119.351287033741
1602	7974.537900905812	2119.36407332931
1603	7981.354860766875	2121.821584220069
1604	7981.380983745757	2121.83624961403
1605	7988.943794861299	2126.189006574162
1606	7988.816361274939	2126.193911518034
1607	7999.072572815182	2130.804131045042
1608	7999.077054641361	2130.801618726925
1609	8018.2204120464	2136.638256957483
1610	8018.090464128075	2136.669465221746
1611	8031.766913252474	2143.111584693574
1612	8031.78121730711	2143.120498410558
1613	8038.018922722839	2145.503058604219
1614	8037.958772860166	2145.46778351016
1615	8045.36483233996	2150.925735552729
1616	8045.414930398859	2150.955457046532
1617	8053.508022389208	2153.612491040674
1618	8053.474145435333	2153.599575396105
1619	8047.395999574043	2152.780784496574
1620	8047.395999574982	2152.780784496916
1621	8045.552861210209	2151.061208212507
1622	8053.510529541795	2153.610160815851
1623	8066.476571103377	2159.557762465096
1624	8066.50801940478	2159.566348900371
1625	8068.117330446091	2160.129501294882
1626	8068.138850562568	2160.134196859155
1627	8074.719945864684	2163.203661464138
1628	8074.73383803086	2163.205749796981
1629	8094.231313192792	2171.490300067948
1630	8094.273457441383	2171.487502993382
1631	8115.931699291653	2180.202480388343
1632	8115.910650742663	2180.197970605826
1633	8119.784003806418	2182.100076041419
1634	8119.782806466967	2182.097572900851
1635	8121.97327543582	2183.633868429588
1636	8121.922796364864	2183.636997950553
1637	8129.477938658599	2186.493933115914
1638	8129.488729607478	2186.489225331175
1639	8131.311555397951	2187.072200475378
1640	8131.295763822768	2187.06988097484
1641	8134.315622807423	2188.165818577716
1642	8134.219999074624	2188.146073102124
1643	8135.688323548814	2188.924545301767
1644	8135.698317354093	2188.928878317908
1645	8146.906518366449	2193.114726933954
1646	8146.897916632398	2193.113923072203
1647	8147.905088518238	2193.874868648076
1648	8147.886531480613	2193.868648294695
1649	8155.223531491448	2196.688760124805
1650	8155.171930024487	2196.677307464944
1651	8156.539922397059	2197.270386504137
1652	8156.569865292465	2197.271519901657
1653	8158.07067566708	2197.882605439582
1654	8158.093765412375	2197.887047834167
1655	8162.193780242997	2199.502169087453
1656	8162.210990420487	2199.509078902366
1657	8166.561742333971	2200.889697941222
1658	8166.572873042886	2200.89439015365
1659	8191.744801421891	2210.573540044593
1660	8191.525866199082	2210.545072431478
1661	8193.02953207622	2211.14392735111
1662	8193.025090368516	2211.143040440909
1663	8198.958368297219	2213.241684561503
1664	8198.983320674633	2213.250774710031
1665	8200.200588900731	2213.825051928644
1666	8200.302361595172	2213.843563971291
1667	8207.755082815907	2216.969933971543
1668	8207.744915673658	2216.972312283106
1669	8211.583849238461	2218.662581295363
1670	8211.593572987345	2218.664547020526
1671	8223.966492625394	2224.077905468558
1672	8223.968522964464	2224.080773404517
1673	8232.542467643085	2228.001124503672
1674	8232.539667982321	2228.000448583509
1675	8233.736049521198	2228.709003523818
1676	8233.743214296206	2228.71549807418
1677	8250.117183770537	2235.931677454847
1678	8250.062621868197	2235.936564571644
1679	8251.220044983664	2236.442824820163
1680	8251.238134110081	2236.442671518511
1681	8253.992378868501	2237.50299620747
1682	8254.00191603108	2237.503536691576
1683	8255.243412784777	2238.029027668917
1684	8255.247386390827	2238.02570324303
1685	8274.073492827534	2244.791532533923
1686	8274.078087319918	2244.793331056236
1687	8275.119161938612	2245.477352743559
1688	8275.150149374338	2245.469077030668
1689	8288.680125470244	2250.110639884652
1690	8288.678888382892	2250.110235186923
1691	8289.877319594405	2250.632057279527
1692	8289.92788344904	2250.648306577598
1693	8293.948991887253	2251.979430394182
1694	8293.944155803449	2251.978697012385
1695	8295.042214780318	2252.502063314626
1696	8295.048836739614	2252.505723173941
1697	8304.316384176564	2255.808935598819
1698	8304.320430153159	2255.811793034227
1699	8305.689130449755	2256.369622783066
1700	8305.635560183251	2256.363526559607
1701	8306.11293154036	2257.222029365192
1702	8306.111803481363	2257.221706030266
1703	8306.704970873649	2258.135571921452
1704	8306.766070563386	2258.140625524727
1705	8323.465155540394	2262.195375608011
1706	8323.485559826771	2262.198675731489
1707	8348.589159198247	2271.930550734754
1708	8348.587489113128	2271.928428101256
1709	8349.523096074416	2272.774727960481
1710	8349.518157729759	2272.772675481434
1711	8351.984721333065	2273.658586744098
1712	8352.024394680146	2273.665588274459
1713	8357.397027095096	2274.892208359451
1714	8357.397852009533	2274.891355370205
1715	8401.36301248462	2290.579190330074
1716	8401.341341020703	2290.58683483711
1717	8402.559918358158	2291.017790308954
1718	8402.562417920686	2291.018629247534
1719	8403.869250777447	2291.55303400702
1720	8403.888876992554	2291.559374386464
1721	8416.851133844444	2296.178703091819
1722	8416.849155935339	2296.183071968419
1723	8425.017910340594	2299.717542704075
1724	8425.043091331201	2299.719994982182
1725	8427.428672157734	2300.632983868885
1726	8427.458840653002	2300.628738519575
1727	8433.668177184125	2302.879027162919
1728	8433.654979605453	2302.875276849891
1729	8434.828772056368	2303.20842010434
1730	8434.829701359653	2303.209622351088
1731	8451.027669261483	2309.132280466534
1732	8451.034570293887	2309.136367158471
1733	8457.974649407377	2311.90656771073
1734	8457.982701992056	2311.915647192736
1735	8459.082239342875	2312.488849909366
1736	8459.090341961481	2312.488538140658
1737	8460.438027128272	2312.858609666209
1738	8460.442690047934	2312.858669173465
1739	8462.928938659905	2313.761001898964
1740	8462.916107848985	2313.759708400005
1741	8464.207175741303	2314.141278954035
1742	8464.207318704284	2314.1408843249
1743	8485.307656130935	2320.936625262733
1744	8485.294250948107	2320.932536563863
1745	8487.153574546694	2324.070692501361
1746	8487.155095469061	2324.071352941285
1747	8487.227449935916	2324.909251283163
1748	8487.259909843058	2324.910152277032
1749	8493.902419855203	2324.361868227315
1750	8493.87432021914	2324.341834268082
1751	8499.837153928092	2326.301460345012
1752	8499.837403409136	2326.301474780621
1753	8500.923761656908	2326.555237603347
1754	8500.930396277956	2326.555276802873
1755	8513.596927621918	2330.182318454612
1756	8513.598802836874	2330.184546445812
1757	8514.642081296744	2330.734732532428
1758	8514.666705864056	2330.734557598417
1759	8523.662160309639	2333.279316375563
1760	8523.643567536699	2333.294341177967
1761	8532.305112317397	2336.762050747891
1762	8532.364052365916	2336.768140328481
1763	8540.555760443538	2339.868825665576
1764	8540.57387691909	2339.871569853841
1765	8541.602867179907	2340.54642037644
1766	8541.610776779009	2340.548073760947
1767	8549.133391329662	2343.865685782923
1768	8549.123854832407	2343.877458429489
1769	8550.218085351597	2344.372195588991
1770	8550.256099985614	2344.389079441235
1771	8554.576067320188	2346.126759891315
1772	8554.590554064296	2346.131414119644
1773	8555.953891604793	2346.619770245376
1774	8555.947887962	2346.618643503182
1775	8571.833110357664	2352.139366908858
1776	8571.821671371083	2352.139353354411
1777	8572.94159317873	2352.546218598915
1778	8572.946193688316	2352.547582832733
1779	8574.118169700938	2353.060691642645
1780	8574.121615471533	2353.062781290475
1781	8584.778284265994	2356.790932674005
1782	8584.758110478193	2356.786983869921
1783	8590.495779658504	2359.034592595603
1784	8590.496281463711	2359.035903000219
1785	8591.586136763817	2359.456085858235
1786	8591.618976530084	2359.459538573819
1787	8592.908459028447	2359.827871766582
1788	8592.89935634267	2359.827527462491
1789	8595.29253796444	2360.5052907262
1790	8595.29939555929	2360.506575214152
1791	8596.49524287993	2361.020933202289
1792	8596.493576251574	2361.021339296483
1793	8616.707753437142	2367.59467183741
1794	8616.705573077037	2367.594400792002
1795	8617.602638692875	2368.318261006165
1796	8617.596495079699	2368.316673859365
1797	8640.043932374974	2375.032184650815
1798	8640.045604759998	2375.032686031439
1799	8641.076427375323	2375.529587302738
1800	8641.072891880391	2375.527959362634
1801	8672.770256665015	2386.00042507872
1802	8672.763053777533	2386.002394272618
1803	8673.977446791174	2386.32314064151
1804	8673.978732257608	2386.321545812821
1805	8689.943541590026	2390.986502570531
1806	8689.950196871418	2390.988683994284
1807	8691.006291578164	2391.388605698174
1808	8691.039931401421	2391.397616336039
1809	8696.681822759372	2393.642980795263
1810	8696.679465635767	2393.642094468533
1811	8707.410944411011	2397.210228350611
1812	8707.37786558138	2397.205121656591
1813	8708.600536497361	2397.799736848184
1814	8708.6052420981	2397.798187349943
1815	8717.15213696277	2400.661081926745
1816	8717.15381113004	2400.660845441363
1817	8717.993619488912	2401.110459037152
1818	8718.01482642426	2401.117253264885
1819	8721.37036994411	2402.46000761669
1820	8721.360295139879	2402.456038766012
1821	8725.872389054879	2403.940075603536
1822	8725.876035162197	2403.940392345228
1823	8745.088705476501	2410.310966133144
1824	8745.082217352308	2410.3089979138
1825	8746.115611979247	2410.893917517468
1826	8746.17049858977	2410.893046324113
1827	8771.978880466984	2418.151037828401
1828	8771.957138378115	2418.154359088188
1829	8773.020031459986	2418.702278714918
1830	8773.055576866631	2418.689669001863
1831	8784.725974896184	2421.911498890281
1832	8784.726439874863	2421.911511866951
1833	8785.962991704877	2422.28307220108
1834	8785.96697338318	2422.284545057689
1835	8803.951805741272	2427.074785891848
1836	8803.951588931399	2427.074197220128
1837	8805.039175301234	2427.667181860513
1838	8805.042585447391	2427.667389008249
1839	8809.921635240589	2429.030836053378
1840	8809.915281744274	2429.028740353045
1841	8811.075920533407	2429.316752369748
1842	8811.074956461896	2429.316604237333
1843	8827.14886873982	2434.524753849319
1844	8827.147840716509	2434.529093199159
1845	8828.300999527783	2434.861944632003
1846	8828.302620682025	2434.861850288171
1847	8829.422184195409	2435.354541347306
1848	8829.364321352099	2435.332797848092
1849	8830.56734288513	2435.537554626973
1850	8830.568159394552	2435.537771477913
1851	8837.289210300489	2437.68873748191
1852	8837.296158813097	2437.690292965062
1853	8850.379261909602	2441.453803763499
1854	8850.376050107068	2441.453028050056
1855	8851.189567461512	2442.163074310798
1856	8851.204273859661	2442.163318315767
1857	8862.013275462294	2444.847279103321
1858	8862.011541961008	2444.84725031561
1859	8862.883308468627	2445.445018571605
1860	8862.881949607658	2445.443805035632
1861	8863.869738171197	2446.008402289656
1862	8863.868267055859	2446.007313838195
1863	8890.470251264138	2453.469577535233
1864	8890.487168773001	2453.476284213066
1865	8891.403372939163	2454.161222517177
1866	8891.409372570353	2454.162555918037
1867	8909.074856110103	2459.236887587246
1868	8909.073691845741	2459.236306661289
1869	8910.084771867074	2459.729431756829
1870	8910.093911343982	2459.73074656033
1871	8923.773467514315	2463.723011102111
1872	8923.778953378252	2463.726125437392
1873	8925.03486368998	2464.083487253762
1874	8925.03105314156	2464.081896161167
1875	8933.185824491611	2466.441760217288
1876	8933.185615849186	2466.440141590314
1877	8934.320695125236	2466.816371244412
1878	8934.317267264043	2466.816254840498
1879	8935.420784565682	2467.234900765002
1880	8935.418002803592	2467.23359042706
1881	8945.660322568194	2470.122266089074
1882	8945.670400304822	2470.124122006177
1883	8946.841232612522	2470.410971748787
1884	8946.847308565553	2470.41130436286
1885	8948.103839970154	2470.727078314537
1886	8948.10107717547	2470.726671983196
1887	8949.279521909255	2471.065377560103
1888	8949.277447253822	2471.064787113579
1889	8964.163266412164	2475.273573685807
1890	8964.163117309377	2475.273454941344
1891	8965.276600047386	2475.831122876474
1892	8965.284132092085	2475.833623984343
1893	8973.423854330529	2478.299974721041
1894	8973.393876863611	2478.299385443403
1895	8974.512260056614	2478.907616739703
1896	8974.497408642848	2478.900313329546
1897	8986.342750306296	2481.987274579039
1898	8986.340002727102	2481.989514123709
1899	8987.525810449828	2482.292016241789
1900	8987.553627471207	2482.278435008475
1901	9014.683110497117	2489.541576162721
1902	9014.682458102332	2489.541424055275
1903	9015.845329424679	2489.864856143635
1904	9015.845220380212	2489.864631722164
1905	9017.034372358474	2490.371742723068
1906	9017.037274656548	2490.372432399677
1907	9027.613107029731	2493.322509570075
1908	9027.41909761183	2493.460451096466
1909	9028.698919320344	2493.746434417818
1910	9028.719003046921	2493.735935912924
1911	9029.796454656022	2494.125120194704
1912	9029.809525016601	2494.127309086203
1913	9031.104211158974	2494.381341196234
1914	9031.123607689089	2494.393082390072
1915	9045.544860390841	2498.821161584489
1916	9045.539246944707	2498.818741223062
1917	9051.437496778206	2500.647715240208
1918	9051.436315063955	2500.647328639619
1919	9055.053840696739	2501.80139444833
1920	9055.060677058227	2501.803202095075
1921	9056.134702290434	2502.462729111096
1922	9056.135779018281	2502.461392887349
1923	9088.111530691793	2511.662503730958
1924	9088.120111265504	2511.662757305622
1925	9089.339141334713	2512.084738496355
1926	9089.343928222963	2512.086335089586
1927	9094.237053692264	2513.699224778285
1928	9094.2218382602	2513.698234055971
1929	9095.375715907394	2514.200444595102
1930	9095.382582430786	2514.201780414443
1931	9100.817545356855	2515.792081499048
1932	9100.821502535535	2515.79327098434
1933	9104.741839575603	2516.903617186855
1934	9104.737199427091	2516.901735368443
1935	9123.3315312179	2521.552783350872
1936	9122.978648844579	2521.548463494132
1937	9123.204363356628	2522.112517818157
1938	9123.233075579807	2522.120040977436
1939	9124.353448827311	2523.036863516443
1940	9124.366280369857	2523.042363465217
1941	9125.362759970631	2523.785976170558
1942	9125.36494705973	2523.788532775161
1943	9126.684642021934	2524.259655413701
1944	9126.717231568047	2524.274505846874
1945	9133.309704335923	2525.444687766134
1946	9133.313923193477	2525.445897490026
1947	9134.459587708254	2525.251688426516
1948	9134.441773709761	2525.24682322911
1949	9135.644709821485	2524.978390847775
1950	9135.487652626798	2524.937356157278
1951	9123.693381208403	2521.550734444224
1952	9123.338375179635	2521.552524383754
1953	9123.24912872928	2522.123645482923
1954	9133.304483134867	2525.443512893174
1955	9134.452459844077	2525.248796081998
1956	9135.584839733205	2524.960924332557
1957	9124.373985303013	2523.047965643421
1958	9135.650925742582	2524.979540803547
1959	9138.172857696616	2525.830801976063
1960	9138.197063243057	2525.843372929291
1961	9139.903350953326	2526.249048704116
1962	9139.914593991725	2526.253122359947
1963	9143.073276125255	2527.036558333097
1964	9143.084476695152	2527.03980928317
1965	9144.586542502922	2527.409849288746
1966	9144.586663710204	2527.409528778572
1967	9155.767795292606	2530.256636364405
1968	9155.779968841362	2530.261595808871
1969	9163.737187374783	2532.798672124581
1970	9163.72010330392	2532.803761709429
1971	9164.939867316527	2532.658354460916
1972	9164.918321688849	2532.652871026747
1973	9182.531664474467	2537.238596690985
1974	9182.527150821767	2537.237293685776
1975	9186.038693633007	2538.446148842389
1976	9186.0408065919	2538.446200788775
1977	9191.473385397429	2539.68669355179
1978	9191.484358308404	2539.681653107551
1979	9202.584186832566	2542.068142628483
1980	9202.59319500472	2542.070239468184
1981	9203.763566921574	2542.394298104224
1982	9203.772867525855	2542.395509371547
1983	9212.05108199055	2544.260642755834
1984	9212.054734229263	2544.261599114889
1985	9213.28559933211	2544.563461760136
1986	9213.278519167492	2544.55973086937
1987	9214.570568007432	2544.831661886619
1988	9214.57817716759	2544.833365266462
1989	9223.87825718067	2546.957902660475
1990	9223.886521956039	2546.960348036238
1991	9250.480347642733	2552.666248671541
1992	9250.481596482878	2552.666242722999
1993	9251.738511504922	2552.975152000143
1994	9251.756264099989	2552.976848884684
1995	9266.379137571043	2556.212636189962
1996	9266.3765400417	2556.212282342441
1997	9267.510119237177	2556.425803642413
1998	9267.521762203782	2556.424827218593
1999	9272.20135194152	2557.370809531559
2000	9272.214684770574	2557.373488656492
2001	9278.390782638166	2559.009431015785
2002	9278.396825426767	2559.010831237321
2003	9288.625151153981	2561.318328230753
2004	9288.62655969301	2561.318323951213
2005	9289.762318996472	2561.602230642193
2006	9289.771824514362	2561.605489859621
2007	9290.931287325406	2561.881402452736
2008	9290.909989564771	2561.880651229663
2009	9294.302782266452	2563.034479008158
2010	9294.32236138776	2563.036995251495
2011	9299.034988828495	2564.274409573776
2012	9299.055656300523	2564.277296177792
2013	9300.18956756578	2564.326497763023
2014	9300.188692899646	2564.32543841679
2015	9312.92724712121	2566.974279085105
2016	9312.921610018435	2566.973104275274
2017	9314.019079762962	2567.304933667141
2018	9314.014505602052	2567.303432433189
2019	9320.749578658921	2568.922198810721
2020	9320.744444307216	2568.922077845451
2021	9326.429180557185	2570.476119041843
2022	9326.43539629654	2570.473638143465
2023	9341.071986638206	2573.521299035292
2024	9341.069513021775	2573.521093961676
2025	9342.16190240236	2573.935345297584
2026	9342.165441280456	2573.935941575236
2027	9351.260968216848	2576.132978796617
2028	9351.25153897671	2576.131408443478
2029	9364.994309930244	2579.452375850487
2030	9364.993896621301	2579.452143127126
2031	9366.022961171839	2579.908087447545
2032	9366.031731803472	2579.909024961888
2033	9375.273106016935	2582.171486594314
2034	9375.279230432774	2582.175416521081
2035	9376.449828959165	2582.531512660377
2036	9376.437069206662	2582.531340616174
2037	9377.614268783855	2582.865163697286
2038	9377.619011656592	2582.861356766626
2039	9380.973695594446	2583.196738935925
2040	9380.976909890898	2583.196194810751
2041	9388.008802543744	2584.624290402134
2042	9388.006034060043	2584.624213342704
2043	9395.881394042677	2586.475855215401
2044	9395.88388844303	2586.469174382793
2045	9406.029668287782	2589.307227209529
2046	9406.022275537685	2589.308911648515
2047	9407.16054731833	2589.686852458843
2048	9407.151260007868	2589.687419206704
2049	9408.251879456337	2590.056812970951
2050	9408.249639143276	2590.055350111102
2051	9409.369230303691	2590.2991295352
2052	9409.372389160548	2590.299443863872
2053	9414.9127643629	2591.098629269732
2054	9414.913729317621	2591.099183565781
2055	9426.34330244159	2593.705281705634
2056	9426.344839423869	2593.706467959258
2057	9427.513149050646	2594.0731110376
2058	9427.516140538271	2594.073610638559
2059	9437.681803199081	2596.426015176272
2060	9437.677489177488	2596.42357512083
2061	9443.390539733093	2597.784921992329
2062	9443.391586857881	2597.786810078941
2063	9444.425697200455	2598.148532524512
2064	9444.420147698958	2598.147690154181
2065	9460.144335498106	2601.914084660171
2066	9460.161724270267	2601.919204804036
2067	9461.21763423648	2602.279853452747
2068	9461.220700208942	2602.274417154727
2069	9468.085008701662	2603.71521401304
2070	9468.087858469258	2603.715961461345
2071	9469.215984652274	2603.926401680459
2072	9469.216194976059	2603.926281218232
2073	9494.056734022332	2609.886038517895
2074	9494.062573454135	2609.888037617456
2075	9501.04925583255	2611.373992258442
2076	9501.041928296039	2611.371960547497
2077	9508.768506454919	2613.158448192527
2078	9508.755334733989	2613.155522452172
2079	9511.125836738076	2613.476013857146
2080	9511.125980525485	2613.476142634102
2081	9512.12881758904	2613.798345472724
2082	9512.128531251827	2613.793438313533
2083	9520.010369191481	2615.458172481471
